,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
699,1872710937,InfiCare Technologies,"[' Natural Language Processing(NLP)', ' Data Scientist ', ' Machine Learning', ' Python, R', ]",empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty
700,1862455231,Etsy,"['Develop, implement, and refine core marketing measurement frameworks and models, including attribution, churn, CLV, return on investment, experiment methodology, and segmentation', 'Play a foundational role in deciding how we can best engage and grow Etsy users by determining and helping to execute on opportunities for growth through analysis of behavioral and transactional data', 'Transform raw data into meaningful and impactful analysis characterized by strong data governance, technique clarity, and clear documentation', 'Identify key metrics that drive the performance of marketing channels and marketing products, make these accessible to partners through dashboards and reports, and drive these metrics through statistical analyses of experiments', 'Continually evaluate and refine your technical toolkit, sharing what you learn with the team', , , '2-3 years of proven experience as a data scientist/analyst or in a quantitative role in which you extracted meaning from big data sets with little engineering support', 'Experience with acquisition and retention marketing operations, channel attribution, churn and lifetime value models, analytical tools and infrastructure, and finding efficient growth strategies a plus', 'Proficient in SQL and either R or Python. Bonus points for experience with the Hadoop ecosystem or additional scripting languages (Scala, PHP, Ruby, etc.)', 'Proven ability to communicate your insights verbally, visually, and in writing with teammates and business partners', 'Comfortable guiding others, recommending tools and standard methodologies to improve the efficiency of the teams work', 'Strong, independent, analytical problem solver who enjoys thinking about and solving complex and nuanced problems', 'Passionate about subjects such as experimental design, data visualization, and statistical analysis techniques', 'Experience with Looker, Tableau, or other data visualization software a plus', , ]",empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty
701,1673724709,Argonne National Laboratory,"['Minimum bachelor’s degree in Bioinformatics, CS, or Biology', 'Fluency in scientific programming languages', 'Experience with bioinformatics analysis techniques and tools', 'Familiarity working in a Unix environment', 'Experience on high performance computing platforms and newer GPU systems', 'Experience processing NGS sequence data, familiarity with bacterial genomics, or demonstrated work in microbiology', 'Knowledge of artificial intelligence across machine learning, deep learning and statistics', 'Strong analytical and problem-solving skills', 'Understanding of computational algorithms to support DNA sequence alignment, small nucleotide polymorphism detection, gene expression quantification and/or small molecule (drug) structure', 'Experience working on protected health information including electronic health records', 'Familiarity with regulatory policies and procedures surrounding electronic protected health information required', 'Ability to write research publications', 'Considerable collaborative skills, including the ability to interact well with external and internal collaborators', 'United States citizenship is a requirement on some projects', 'Ability to think independently and innovatively to develop exceptional technical solutions required', , ]",empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty
702,1697455066,BlackLine,"['Bring Creativity to Data products.', 'Analyze transaction data.', 'Build models to predict possible finance operation inconsistencies.', 'Use machine learning methods to perform transaction matching (matching algorithms).', 'Cleanse raw data for use in models.', 'Perform data munging, data mining, clustering & classification methods, pattern recognition.', 'Comfortable with Statistics, Calculus & Multivariate analysis.', You will work closely with a small R&D team with Product Managers"," Data Engineers & Analysts. The R&D team will experiment with the data and come up with POC's.""", 'Familiar with SQL, Python, R, Spark MLib, AWS, SQL Server, Redshift.', 'Most of the data currently lives in SQL Server. We are experimenting with AWS Redshift as well. Python for coding and someone with experience with Spark MLib & Machine learning is a big plus.', 'Extensive experience solving analytical problems using quantitative approaches.', 'Comfort manipulating and analyzing complex, high-volume, high-dimensionality data from varying sources.', 'A strong passion for empirical research and for answering hard questions with data.', 'A flexible analytic approach that allows for results at varying levels of precision.', 'Ability to communicate complex quantitative analysis in a clear, precise, and actionable manner.', 'Familiarity with relational databases and SQL', 'Expert knowledge of an analysis tool such as R, Matlab, or SAS', 'Strong working knowledge of financials', 'Acquired skills would include Data Warehousing, ETL, BI, Data Mining, and Machine Learning.', 'Strong written and verbal skills – able to explain the work in plain language'," 'MS in Computer Science or other quantitative disciplines or BA with 2+ years applicable experience']""",empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty
703,1868773482,"GreenZone Solutions, Inc.","['Work directly with the government client to gather requirements, strategize, and plan data analytics initiatives and projects. ', 'Use subject matter expertise to conduct analytics and analysis for complex use cases.', 'Utilize statistical models, algorithms, machine learning, trend analysis, and predicative analysis. ', 'Identify patterns and relationships within large amounts of disparate data sets. ', 'Clearly communicate findings to diverse audiences using visual, interactive, and dynamic work products. ', 'Bachelor’s Degree or higher in Information Technology, Computer Science, quantitatively-focused social sciences, or other quantitative fields.', '3+ years’ experience working with open source programming languages (Python, R, Java).', '2+ years’ experience conducting complex data analysis with big data sets. ', '2+ years’ experience creating analytics dashboards, visualizations, and presentations for diverse audiences. ', 'Experience and expertise with unstructured and structured data from disparate sources, data ingestion, ETL, data processing, and databases. ', 'Agile development knowledge and experience working with associated tools, ie. JIRA and Confluence. ', 'Experience with open source data storage (ElasticSearch, HBase) and AWS Data Stores. ', 'Experience building/optimizing data pipelines and data flows, NiFi experience a plus. ', 'Government contractor/consulting experience.', Must be a US Citizen and able to obtain and maintain a government security clearance, 'Agile development knowledge and experience working with associated tools, ie. JIRA and Confluence. ', 'Experience with open source data storage (ElasticSearch, HBase) and AWS Data Stores. ', 'Experience building/optimizing data pipelines and data flows, NiFi experience a plus. ', 'Government contractor/consulting experience.. ']",empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty
704,1835872141,DoorDash,"['Consumer & Marketing ', 'Logistics & Dasher Dispatch', 'Platform & New Business Verticals', 'Merchant & Sales', 'Support & Operational Excellence', 'Market Operations & Performance', 'Fraud and/or Risk', 'Use quantitative analysis and the presentation of data to see beyond the numbers and understand what drives our business', 'Build full-cycle analytics experiments, reports, and dashboards using SQL, R, Python, or other scripting and statistical tools', 'Work alongside of mentor junior analysts on how to use more advanced methods and solve challenges', 'Produce recommendations and use statistical techniques and hypothesis testing to validate your findings. ', 'Provide insights to help business and product leaders understand marketplace dynamics, user behaviors, and long-term trends', 'Identify and measure levers to help move essential metrics and make recommendations', 'Work backwards from understanding and sizing problems to ideating solutions', 'Report against our goals by identifying essential metrics and building executive-facing dashboards to track progress', 'Collaborate with engineering to implement, document, validate, and monitor our logging', 'A degree in Math, Physics, Statistics, Economics, Computer Science, or similar domain', '5+ years of experience in data analytics, consulting, or related quantitative role', 'Experience working with funnel optimization, user segmentation, cohort analyses, time series analyses, regression models, etc', 'Expertise of SQL queries, ETL, A/B Testing, and statistical analysis (e.g. hypothesis testing, experimentation, regressions) with statistical packages, such as Matlab, R, SAS or Python', 'Proficiency in one or more analytics & visualization tools (e.g. Chartio, Looker, Tableau)', 'The insight to take ambiguous problems and solve them in a structured, hypothesis-driven, data-supported way', 'The determination to initiate and complete projects to completion in a scrappy environment', We are leaders, ' - Leadership is not limited to our management team. It’s something everyone at DoorDash embraces and embodies', We are doers, ' - We believe the only way to predict the future is to build it. Creating solutions that will lead our company and our industry is what we do -- on every project, every day', We are learners, ' - We’re not afraid to dig in and uncover the truth, even if it’s scary or inconvenient. Everyone here is continually learning on the job, no matter if we’ve been in a role for one year or one minute', We are customer obsessed, ' - Our mission is to grow and empower local economies. We are committed to our customers, merchants, and dashers and believe in connecting people with possibility', We are all DoorDash, ' - The magic of DoorDash is our people, together making our inspiring goals attainable and driving us to greater heights', 'We offer great compensation packages and comprehensive health benefits']",empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty
705,1863984449,KCAS Bioanalytical & Biomarker Services,[Catherine Patterson, , Catherine PattersonTalent Acquisition Specialist at KCAS Bioanalytical &amp; Biomarker Services, 'Plan and carry out all phases of assigned projects including, R&D, ensure adequate supplies, method validation, test procedure preparation, sample analysis, data calculation, interpretation & review, troubleshooting and report preparation.', 'Design basic experiments & evaluate outcome vs. current SOPs, protocols other relevant standards; recommend appropriate course of action as necessary.', 'Act as lead scientist, provide work instructions and technical training to more junior scientific staff in the conducting of assigned projects.'," 'Interact with clients and/or auditors as necessary.']""",empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty
706,1878511214,Comprehensive Healthcare,"['integrating data from internal & external sources and performing extract, transform, and load operations to data in various applications', 'analyzing data to identify and interpret patterns or trends in data sets', 'performing data audits to identify problem areas & implementing strategies to optimize data integrity and process improvements', 'assisting with the design & implementation of database warehouse structure and developing standards for the design of data elements', 'supporting the implementation, testing, and validation of data & software systems', 'assisting with ongoing data architecture processes & governance', 'providing Tier II technical support to employees', 'documenting all work as necessary', 'Bachelor’s degree in computer science or related field', 'Three years related experience in the healthcare field', 'A variety of career opportunities in a wide range of settings with room for mobility and promotion', 'Regular training opportunities including support, supervision, and consultation', 'A strong reputation for providing quality, evidence-based services within a collaborative multi-disciplinary team environment', 'Innovative, forward-looking leadership that seeks to thrive in an ever-changing healthcare environment', 'Joint Commission-accredited organization committed to continuous quality improvement', 'Established partnerships with major research universities and other community and healthcare providers to implement cutting-edge treatment programs and services', 'Competitive salaries within our communities and industry', 'Healthcare coverage for employee and qualified family members', 'Generous vacation, paid holiday and sick leave policies', 'Access to Employee Assistance Program services', 'Agency-funded retirement plan with contributions equal to 5% of compensation', 'Additional retirement investment opportunities with a 50% investment match of up to 4% of compensation', 'Agency-funded life and disability insurance program']",empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty
707,1892185410,IT Solutions,"['Minimum of 2 years of applied experience as an Application Engineer.', 'Minimum of 3 years of experience working with dockerKubernetes.', 'Experience in Linux environment.', 'Experience in Cloud computing (AWS, google cloud), and HPC.', 'Experience in Python and bash scripting.', 'Experience in working with containers.', 'Familiarity in data science and machine learning related workflows.', 'Good communication skills. Desirable', 'Working with open source code.', 'Experience with basic machine learning workflow.', 'Experience in SQL, R, Bioconductor, tensorflowPytorch.', 'Familiarity with bioinformatics. The bioinformatician will', 'Integrate multiple NGS data resources together to facilitate AIML based developments within the organization.', 'Perform exploratory analysis on different data sets.', 'Construct a central database of different modalities and build an interface to be used by data scientists. Essential Requirements 3 years of experience working with NGS data, including but not limited to TCGA data (RNA expression, methylation, mutation profiles and copy number), GTEx, CCLE, single cell RNA-seq. 2 years of experience in Python or R in a data science environment (data preprocessing and analysis). 3 years of experience in Linux environment. Other An exceptional candidate with strong technical capabilities in MLstat and hands on experience in PythonR will be also considered.']",empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty
708,1750969942,Saturn Cloud,[Dan Coyle, , Dan CoyleHead of Global Operations and Community Building at Saturn Cloud, 'This is an entry-level role', 'US-based candidates welcome to apply, we are remote-friendly', 'Work on high-visibility projects (e.g. text and video tutorials, use-case examples, contributions to our engineering blog)', 'Participate in research and user engagement to deliver polished technical content, documentation, and resources', 'Conduct various data science analysis and activities to generate reproduce-able, valuable, and up-to-date resources for public-facing sites (our website, social channels, etc)', 'Own cross-functional interactions for your projects (across eng/marketing/field/sales)', 'Excellent writer and communicator, proficient in generating engaging content', 'Experience that includes: data science (degree or bootcamp), writing and communication (degree or experience), working in an enterprise environment\xa0', 'Proficient knowledge of R or Python, SQL', 'Comfortable with quantitative analysis, statistical techniques, data mining', 'Strong interpersonal skills and ability to influence others', 'Great team player', 'Competitive salary commensurate with your growing experience', 'Stock options in early-stage venture poised for scale', 'Medical, dental, vision coverage', '401k Retirement Plan', 'Unlimited Paid Time Off', 'Employee referral bonus program', 'Awesome coworkers'," 'Maternity and paternity plans']""",empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty
709,1878167470,Boehringer Ingelheim,[Seth Feltman, , Seth FeltmanAD, TA Operations &amp; Recruitment at Boehringer Ingelheim, ' ',  Delivering successful data science projects: , ' ', ' Understand business problems and design end-to-end data science use cases ', ' Collaborate across the business to understand data, IT and business constraints ', ' Prioritize, scope and measure the corresponding Key Performance Indicators (KPIs)/ Objectives and Key Results (OKRs) for success ', ' Collaborate with developers to implement and deploy scalable solutions ', ' Establish best data operational practices and maintain all compliance requirements ', ' Establish the monitoring of data science models in production ', ' Lead agile approach to initiatives and launches ', ' ',  Achieving high analytical quality of delivered projects: , ' ', ' Apply strong expertise in data science to design, prototype, and build the next-generation analytics engines and services ', ' Generate hypotheses about the underlying mechanics of the business process together with domain experts ', ' Identify, evaluate and implement the most appropriate algorithm for the specific challenge ', ' ',  Establishing close collaborations with business units to transform towards smart decision making: , ' ', ' Guide the organization about the business potential and strategy of artificial intelligence (AI)/data science ', ' Actively network on a regular basis with domain experts to better understand the business mechanics that generated the data ', ' Quickly develop extensive domain knowledge in various topics ', ' Train and coach other business and IT staff on basic data science principles and techniques ', ' ',  Successful management of communities and partnerships: , ' ', ' Actively network on a regular basis with internal and external partners ', ' Promote collaboration and knowledge exchange with other data science teams within and outside the organization ', ' Provide thought leadership by researching best practices, conducting experiments, and collaborating with industry leaders ', ' Independently lead data science solution development and deployment. Deliver projects across functions and OPUs including partnerships with internal or external parties through high level of data science expertise. ', ' ',  Sr. Data Scientist Requirements: , ' Masters Degree (MS) and 5+ years of relevant work experience in data science OR Bachelors degree (BS) and Eight-plus (8+) years of relevant work experience in data science. ', ' ',  Data Scientist Requirements: , ' Masters Degree (MS) and 2+ years of relevant work experience in data science OR Bachelors degree (BS) and Five-plus (5+) years of relevant work experience in data science. ', ' Advanced scientific degree desirable, e.g. PhD, MD ', ' First-hand experience of the intense collaboration in an agile software development team ', ' English working proficiency and communication skills (verbal and written) ', ' Expert in using advanced analytical and technical skills to convert raw data into actionable business insights as well as creating, evaluating and implementing data science solutions with five-plus (5+) years of experience. This includes data preparation, data visualization, exploratory analysis and software development related to data science. ', ' Sr. Data Scientist: Five-plus (5+) years of experience in relevant computing languages such as R, Python and C++ ', ' Data Scientist: Two-plus (2+) years of experience in relevant computing languages such as R, Python and C++ ', ' Experienced in handling unix environments ', ' Experienced in handling unusual data sets such as unstructured data or big data (MapReduce approaches, HDFS, Hadoop architectures, Pig, Spark) ', ' Understanding of ETL processes and experience with various data formats ', ' Experienced in handling various types of data bases including data base operations and understanding of data base concepts and architectures ', ' Experienced in handling data bases including ability to run queries ', ' Basic understanding of web scraping and text processing ', ' Sound knowledge in scripting languages such as PHP, Perl, Bash ', ' ',  Analytical Skills: , ' ', ' Sr. Data Scientist: Five-plus (5+) years of deep analytical problem solving in business environments or quantitative analytical research ', ' Data Scientist: Two-plus (2+) years of deep analytical problem solving in business environments or quantitative analytical research ', ' Ability to rapidly develop analytical problem-solving approaches to complex problems, including external constraints such as resource limitations, feasibility topics, consumption by business, change management aspects, etc. ', ' High level of expertise to design, set up, and execute validation and experimentation of data science outcomes in business and market environments ', ' High level of expertise to extract and develop deep analytical insights from complex data sets including identification of patterns ', ' High level of expertise in relevant methods and skills such as machine learning, advanced statistics, algebra, data visualization, artificial intelligence, natural language processing, classification methods, feature extraction, dimensionality reduction, data handling algorithms, regression methods, time-series analysis, predictive modelling, causal inference methods, Bayesian networks, Markov random fields, text analysis, etc. ', ' ',  Business Skills: , ' ', ' Firm expertise and established experience in project management ', ' Well-developed ability to engage with business users and to communicate effectively with different project and business stakeholders ', ' Ability to successfully manage different and potentially conflicting interests of various stakeholders in the framework of data science projects ', ' High expertise in change management demonstrated through several projects that involved a high degree of business transformation ', ' Ability for out-of-the box thinking and innovative problem solving in business contexts including an entrepreneurial mindset ', ' Strong written and verbal communication skills ', ' Ability to build relationships with business partners, operational managers and colleagues ', ' Ability to handle multiple priorities under set deadlines ', ' Ability to constantly adapt to a fast-paced multidisciplinary changing environment (e.g. with regards to new data types or changes in competitive landscape) ', ' Actively contributes to the data science community ', ' ',  Other Skills: , ' ', ' Expert knowledge of state-of-the-art agile principles and practices for software product development and delivery ', ' Initiates and drives activities without guidance ', ' Entrepreneurial and agile mindset / out-of-the-box thinking ', ' Pharma experience beneficial but not required ', ' Must be legally authorized to work in the United States without restriction ', ' Must be willing to take a drug test and post-offer physical (if required) '," ' Must be 18 years of age or older ']"""
710,1859117146,"XPO Logistics, Inc.","[Develop solutions focused on data science and engineering using machine learning, deep learning algorithms, statistical concepts, data modeling, software development and visualizations, Troubleshoot technical issues in existing processes and current development work; solicit assistance from other roles and groups, and drive resolution to ensure the integrity of platform quality and project timelines, Understand and improve shared standard patterns, templates and artifacts for architecture, data science development approaches, data models and new technology adoption and rollout, Generalize and share technical approaches and best practices among other developers, and simplify and communicate completed work to broader audiences across the company, Help support data consumers to ensure they have reliable access to trusted data, Master's degree in Computer Science, MIS, Engineering, Business or related field; or recent college graduates with hands-on, moderately complex internship projects of greater than 6 months, 1 year of hands-on experience in delivering solutions in at least two of the following: data science, data analysis, geo spatial, finance, econometrics, cloud computing, big data and database management, Experience with statistical modeling, data analytics and visualization using R and Python (Numpy, Pandas, Scipy, Plotly and Matplotlib), Significant experience applying one or more of the following analytical methods: regression (preferably mixed models), data classification and reduction (cluster, factor, principle components, decision trees), Bayesian inference or other advanced machine learning techniques , Deep understanding of statistical modeling, machine learning, deep learning or data mining concepts, and a track record of solving problems with these methods, Proven technical database knowledge (Oracle, NoSQL, data modeling) and experience optimizing SQL queries on large data, Ability to write SQL fluently, recognize and correct inefficient or error-prone SQL, and perform test-driven validation of SQL queries and their results, Proficiency in Microsoft Office and Windows applications; , Availability to work periodic 24/7 on-call support as required by the team’s rotation schedule, Data science specialization from Coursera, Udacity, Data Camp, etc. , 10 years of hands-on experience in delivering solutions in at least two of the following: data science, data modeling, data integration and business intelligence, 5 years of hands-on experience in delivering solutions in at least two of the following: data science, data analysis, geo spatial, finance, econometrics, cloud computing, big data and database management, Ability to quickly learn and achieve proficiency in new software applications]",empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty
711,1877468776,Top Prospect Group,"['Work in Tableau and other data visualization      tools to generate and visualize data ', 'Collaborate      with the Technical Reserving team to manage and compile the data sets ', 'Develop      the design and building of processes and systems to enhance the efficiency      of the reserving data capture and analysis processes ', 'Implement      quarterly reserving data controls and validation processes ', 'Work      with the Reserving Function to refine reserving classifications and update      reserving parameters as required ', 'Produce      a range of core reports to support the reserving process ', 'Develop      relationships with the Actuarial function and leverage these to enhance an      understanding of company’s business and processes ', 'Coordinate      with IT to examine and rectify observed anomalies related to the reserve      study data ', Exposure      to Actuarial Data Science, ' and Insurance with an understanding of basic actuarial      terminology is necessary ', 'Strong      Microsoft Excel and SQL skills ', 'Facility with databases, ', SQL , 'and',  large-scale      data analysis, ' is required ', '3+      to 8 years of experience in a data analysis, data management, or data      processing related role, preferably in the insurance industry ', 'Expertise      in VBA, Microsoft ', Reporting , 'Services and MS Access ', 'Excellent problem-solving, critical thinking      and analytic skills ', 'Extremely detail-oriented; highly motivated      and results driven ', 'Excellent written and oral communication      skills are required. ', 'Proven ability to write clear and concise      documents memos, and clearly document system functionality, is a must']",empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty
